sender_name,sv_country,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
bloxroute-quic-fra,Slovakia,0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
bloxroute-quic-fra,United Arab Emirates,1,42,0.023809523809523808,0.004215404134432506,0.12321201573766649,inferential
bloxroute-quic-fra,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
bloxroute-quic-fra,Mexico,2,28,0.07142857142857142,0.019812064115305714,0.22645362568399058,inferential
bloxroute-quic-fra,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
bloxroute-quic-fra,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
bloxroute-quic-fra,Poland,0,40,0.0,0.0,0.08762160119728668,inferential
bloxroute-quic-fra,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
bloxroute-quic-fra,Romania,0,16,0.0,0.0,0.19360768053443655,indicative
bloxroute-quic-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
bloxroute-quic-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
bloxroute-quic-fra,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
bloxroute-quic-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
bloxroute-quic-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
bloxroute-quic-fra,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
helius-dual,Singapore,16,1078,0.014842300556586271,0.009156356112153551,0.023973691297717942,inferential
helius-dual,United States,48,4410,0.010884353741496598,0.00821957453151263,0.01440050816791675,inferential
helius-dual,Lithuania,14,1056,0.013257575757575758,0.007913476041794421,0.022130129589678735,inferential
helius-dual,Germany,692,5455,0.12685609532538955,0.11828608414456154,0.135951279092677,inferential
helius-dual,Switzerland,2,108,0.018518518518518517,0.005093224344768717,0.06501904800376769,inferential
helius-dual,Canada,61,888,0.0686936936936937,0.053847807691222487,0.08725514012093427,inferential
helius-dual,Netherlands,373,4386,0.08504331965344278,0.07714674223029346,0.09366613697152966,inferential
helius-dual,United Kingdom,464,1798,0.25806451612903225,0.2383697463758989,0.27879088074752434,inferential
helius-dual,France,5,231,0.021645021645021644,0.009280057056677206,0.04965953091131588,inferential
helius-dual,Japan,149,1393,0.10696338837042355,0.09180037819674526,0.12428818139936569,inferential
helius-dual,Hong Kong S.A.R.,2,187,0.0106951871657754,0.0029379229203115136,0.03815094146560581,inferential
helius-dual,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
helius-dual,Brazil,7,196,0.03571428571428571,0.017405752121094072,0.07187231323121207,inferential
helius-dual,Ireland,1,385,0.0025974025974025974,0.00045865257614088797,0.014564073751474785,inferential
helius-dual,Sweden,3,304,0.009868421052631578,0.003361720027037671,0.028607524331391652,inferential
helius-dual,Russia,0,16,0.0,0.0,0.19360768053443655,indicative
helius-dual,Czechia,1,56,0.017857142857142856,0.0031592103419746734,0.09445637149397579,inferential
helius-dual,Slovakia,0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
helius-dual,United Arab Emirates,0,38,0.0,6.938893903907228e-18,0.09180986822558401,inferential
helius-dual,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
helius-dual,Mexico,2,28,0.07142857142857142,0.019812064115305714,0.22645362568399058,inferential
helius-dual,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
helius-dual,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
helius-dual,Poland,0,40,0.0,0.0,0.08762160119728668,inferential
helius-dual,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
helius-dual,Romania,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
helius-dual,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
helius-dual,Latvia,2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
helius-dual,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
helius-dual,Australia,1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
helius-dual,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
helius-dual,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
helius-fra,Singapore,7,1078,0.006493506493506494,0.003148959102889008,0.013342790843672429,inferential
helius-fra,United States,48,4410,0.010884353741496598,0.00821957453151263,0.01440050816791675,inferential
helius-fra,Lithuania,5,1056,0.004734848484848485,0.002024089084276692,0.011035844272261165,inferential
helius-fra,Germany,47,5455,0.008615948670944088,0.006485759460215641,0.011437724773347615,inferential
helius-fra,Switzerland,0,108,0.0,0.0,0.034347359746557046,inferential
helius-fra,Canada,6,888,0.006756756756756757,0.0031002535553141825,0.014662386501408135,inferential
helius-fra,Netherlands,31,4386,0.007067943456452348,0.004983873303466207,0.010014722759358819,inferential
helius-fra,United Kingdom,11,1798,0.006117908787541713,0.003419575808340949,0.010922118181543917,inferential
helius-fra,France,2,231,0.008658008658008658,0.0023775582597363107,0.03101287825037423,inferential
helius-fra,Japan,125,1393,0.08973438621679827,0.07583244579176888,0.10589287258115788,inferential
helius-fra,Hong Kong S.A.R.,3,187,0.016042780748663103,0.005470736530942953,0.04609803097643976,inferential
helius-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
helius-fra,Brazil,7,196,0.03571428571428571,0.017405752121094072,0.07187231323121207,inferential
helius-fra,Ireland,0,385,0.0,0.0,0.009879241869796433,inferential
helius-fra,Sweden,1,304,0.003289473684210526,0.000580909073598302,0.01839463386682336,inferential
helius-fra,Russia,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
helius-fra,Czechia,0,56,0.0,6.938893903907228e-18,0.06419393671876344,inferential
helius-fra,Slovakia,0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
helius-fra,United Arab Emirates,0,38,0.0,6.938893903907228e-18,0.09180986822558401,inferential
helius-fra,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
helius-fra,Mexico,0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
helius-fra,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
helius-fra,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
helius-fra,Poland,0,40,0.0,0.0,0.08762160119728668,inferential
helius-fra,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
helius-fra,Romania,0,16,0.0,0.0,0.19360768053443655,indicative
helius-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
helius-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
helius-fra,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
helius-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
helius-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
helius-fra,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
jito-multi,Singapore,0,251,0.0,8.673617379884035e-19,0.015073916302594113,inferential
jito-multi,United States,0,1093,0.0,0.0,0.0035022917759002293,inferential
jito-multi,Lithuania,0,239,0.0,0.0,0.015818793213273067,inferential
jito-multi,Germany,1,1318,0.0007587253414264037,0.00013394621096333515,0.004285236423772373,inferential
jito-multi,Switzerland,0,27,0.0,0.0,0.12455502974186713,inferential
jito-multi,Canada,0,202,0.0,1.734723475976807e-18,0.01866222112252116,inferential
jito-multi,Netherlands,1,1031,0.0009699321047526673,0.00017123735646398103,0.005473548877121072,inferential
jito-multi,United Kingdom,0,435,0.0,0.0,0.008753636976363497,inferential
jito-multi,France,0,57,0.0,0.0,0.06313883485297896,inferential
jito-multi,Japan,0,319,0.0,0.0,0.01189890181616256,inferential
jito-multi,Hong Kong S.A.R.,0,47,0.0,0.0,0.07555760416399634,inferential
jito-multi,Bulgaria,0,4,0.0,0.0,0.4898908364545974,suppressed
jito-multi,Brazil,0,51,0.0,0.0,0.07004661989853146,inferential
jito-multi,Ireland,0,83,0.0,0.0,0.04423530964197387,inferential
jito-multi,Sweden,0,71,0.0,0.0,0.05132795219689037,inferential
jito-multi,Russia,0,5,0.0,0.0,0.43448246478317487,indicative
jito-multi,Czechia,0,12,0.0,0.0,0.24249400665524096,indicative
jito-multi,Slovakia,0,7,0.0,2.7755575615628914e-17,0.3543304350666875,indicative
jito-multi,United Arab Emirates,0,7,0.0,2.7755575615628914e-17,0.3543304350666875,indicative
jito-multi,Albania,0,3,0.0,0.0,0.5614970317550455,suppressed
jito-multi,Mexico,0,5,0.0,0.0,0.43448246478317487,indicative
jito-multi,Norway,0,3,0.0,0.0,0.5614970317550455,suppressed
jito-multi,Chile,0,1,0.0,0.0,0.7934506856227627,suppressed
jito-multi,Poland,0,7,0.0,2.7755575615628914e-17,0.3543304350666875,indicative
jito-multi,Spain,0,1,0.0,0.0,0.7934506856227627,suppressed
jito-multi,Romania,0,4,0.0,0.0,0.4898908364545974,suppressed
jito-multi,South Africa,0,2,0.0,0.0,0.657619772493347,suppressed
jito-multi,Latvia,0,2,0.0,0.0,0.657619772493347,suppressed
jito-multi,Argentina,0,2,0.0,0.0,0.657619772493347,suppressed
jito-multi,Australia,0,0,,0.0,0.0,suppressed
jito-multi,South Korea,0,2,0.0,0.0,0.657619772493347,suppressed
jito-multi,Finland,0,0,,0.0,0.0,suppressed
nextblock-quic-fra,Singapore,44,1078,0.04081632653061224,0.030544063024190247,0.05434957649375696,inferential
nextblock-quic-fra,United States,147,4420,0.0332579185520362,0.028363836167553065,0.03896259530453965,inferential
nextblock-quic-fra,Lithuania,12,1056,0.011363636363636364,0.0065122739777625826,0.01975718225928051,inferential
nextblock-quic-fra,Germany,422,5455,0.0773602199816682,0.07056423032505131,0.08475104402692786,inferential
nextblock-quic-fra,Switzerland,1,108,0.009259259259259259,0.0016363608538834916,0.050593455193663234,inferential
nextblock-quic-fra,Canada,11,896,0.012276785714285714,0.006868779418647706,0.021849011440378936,inferential
nextblock-quic-fra,Netherlands,282,4392,0.06420765027322405,0.05733228363171412,0.07184468149319127,inferential
nextblock-quic-fra,United Kingdom,50,1802,0.02774694783573807,0.02110982309758502,0.036393264071821224,inferential
nextblock-quic-fra,France,25,231,0.10822510822510822,0.074387046986929,0.15488021736694768,inferential
nextblock-quic-fra,Japan,8,1393,0.00574300071787509,0.0029129000973380304,0.011291617312565883,inferential
nextblock-quic-fra,Hong Kong S.A.R.,5,187,0.026737967914438502,0.011473760074718401,0.06105481367559509,inferential
nextblock-quic-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
nextblock-quic-fra,Brazil,0,196,0.0,0.0,0.019222531917868154,inferential
nextblock-quic-fra,Ireland,9,385,0.023376623376623377,0.012346295739932619,0.04382430625023698,inferential
nextblock-quic-fra,Sweden,2,304,0.006578947368421052,0.0018060426317108094,0.023666351017714683,inferential
nextblock-quic-fra,Russia,0,16,0.0,0.0,0.19360768053443655,indicative
nextblock-quic-fra,Czechia,12,56,0.21428571428571427,0.1270590424909565,0.3381946356340512,inferential
nextblock-quic-fra,Slovakia,0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
nextblock-quic-fra,United Arab Emirates,0,42,0.0,0.0,0.08379879086570395,inferential
nextblock-quic-fra,Albania,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
nextblock-quic-fra,Mexico,1,28,0.03571428571428571,0.0063325198490377654,0.17712197743353322,inferential
nextblock-quic-fra,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
nextblock-quic-fra,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
nextblock-quic-fra,Poland,4,40,0.1,0.03957952868260635,0.23051775227522303,inferential
nextblock-quic-fra,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
nextblock-quic-fra,Romania,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
nextblock-quic-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
nextblock-quic-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
nextblock-quic-fra,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
nextblock-quic-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
nextblock-quic-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
nextblock-quic-fra,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
nozomi-fra,Singapore,27,398,0.0678391959798995,0.04703877314664075,0.09690222037464648,inferential
nozomi-fra,United States,274,1738,0.15765247410817032,0.14127730202945238,0.17553767330952935,inferential
nozomi-fra,Lithuania,5,391,0.01278772378516624,0.00547418592176554,0.029581552302978043,inferential
nozomi-fra,Germany,124,2085,0.05947242206235012,0.05010790627741357,0.07045723175985869,inferential
nozomi-fra,Switzerland,0,40,0.0,0.0,0.08762160119728668,inferential
nozomi-fra,Canada,19,338,0.05621301775147929,0.036279064787698406,0.0861211231972271,inferential
nozomi-fra,Netherlands,284,1665,0.17057057057057057,0.15326689279937955,0.18939085686174906,inferential
nozomi-fra,United Kingdom,124,712,0.17415730337078653,0.1480691937081589,0.20374258768207776,inferential
nozomi-fra,France,7,93,0.07526881720430108,0.03693668398168047,0.1472970010325892,inferential
nozomi-fra,Japan,102,519,0.19653179190751446,0.16462705146353285,0.23289585976369703,inferential
nozomi-fra,Hong Kong S.A.R.,11,72,0.1527777777777778,0.08750708729475692,0.25322289367500544,inferential
nozomi-fra,Bulgaria,0,7,0.0,2.7755575615628914e-17,0.3543304350666875,indicative
nozomi-fra,Brazil,6,80,0.075,0.03482524929300512,0.1541201608121929,inferential
nozomi-fra,Ireland,48,157,0.3057324840764331,0.2390207156600947,0.3817238333681336,inferential
nozomi-fra,Sweden,3,117,0.02564102564102564,0.008758055703820156,0.0726830235146705,inferential
nozomi-fra,Russia,0,6,0.0,0.0,0.39033428790216546,indicative
nozomi-fra,Czechia,1,18,0.05555555555555555,0.009875190978303083,0.257573007818726,indicative
nozomi-fra,Slovakia,0,14,0.0,2.7755575615628914e-17,0.21531080273763586,indicative
nozomi-fra,United Arab Emirates,0,15,0.0,0.0,0.20388330103584867,indicative
nozomi-fra,Albania,0,4,0.0,0.0,0.4898908364545974,suppressed
nozomi-fra,Mexico,2,10,0.2,0.056682151454375246,0.5098375284633583,indicative
nozomi-fra,Norway,0,3,0.0,0.0,0.5614970317550455,suppressed
nozomi-fra,Chile,0,4,0.0,0.0,0.4898908364545974,suppressed
nozomi-fra,Poland,1,12,0.08333333333333333,0.014865094404917095,0.35387991114111705,indicative
nozomi-fra,Spain,0,4,0.0,0.0,0.4898908364545974,suppressed
nozomi-fra,Romania,0,8,0.0,0.0,0.32440756488388034,indicative
nozomi-fra,South Africa,0,1,0.0,0.0,0.7934506856227627,suppressed
nozomi-fra,Latvia,0,2,0.0,0.0,0.657619772493347,suppressed
nozomi-fra,Argentina,0,3,0.0,0.0,0.5614970317550455,suppressed
nozomi-fra,Australia,1,1,1.0,0.2065493143772374,1.0,suppressed
nozomi-fra,South Korea,0,3,0.0,0.0,0.5614970317550455,suppressed
nozomi-fra,Finland,0,1,0.0,0.0,0.7934506856227627,suppressed
syncro-fra,Singapore,4,1078,0.0037105751391465678,0.0014438876467308074,0.009501763145393945,inferential
syncro-fra,United States,20,4420,0.004524886877828055,0.0029311444265128633,0.006979124562281634,inferential
syncro-fra,Lithuania,2,1056,0.001893939393939394,0.0005195402371961345,0.0068791690276966255,inferential
syncro-fra,Germany,13,5455,0.002383134738771769,0.0013932872501069304,0.004073341346053281,inferential
syncro-fra,Switzerland,0,108,0.0,0.0,0.034347359746557046,inferential
syncro-fra,Canada,0,896,0.0,4.336808689942018e-19,0.0042690395991852054,inferential
syncro-fra,Netherlands,208,4392,0.04735883424408015,0.04146291786500854,0.05404586304842508,inferential
syncro-fra,United Kingdom,3,1802,0.001664816870144284,0.0005663459273055056,0.004883445233830587,inferential
syncro-fra,France,0,231,0.0,0.0,0.016357668871522183,inferential
syncro-fra,Japan,6,1393,0.004307250538406317,0.001975501468298141,0.009365412506340423,inferential
syncro-fra,Hong Kong S.A.R.,0,187,0.0,1.734723475976807e-18,0.02012905814298656,inferential
syncro-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
syncro-fra,Brazil,14,196,0.07142857142857142,0.04302212376790964,0.11631147501883449,inferential
syncro-fra,Ireland,0,385,0.0,0.0,0.009879241869796433,inferential
syncro-fra,Sweden,0,304,0.0,8.673617379884035e-19,0.012478692231417829,inferential
syncro-fra,Russia,0,16,0.0,0.0,0.19360768053443655,indicative
syncro-fra,Czechia,1,56,0.017857142857142856,0.0031592103419746734,0.09445637149397579,inferential
syncro-fra,Slovakia,0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
syncro-fra,United Arab Emirates,0,42,0.0,0.0,0.08379879086570395,inferential
syncro-fra,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
syncro-fra,Mexico,0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
syncro-fra,Norway,1,8,0.125,0.022417491450056642,0.47088818221285356,indicative
syncro-fra,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
syncro-fra,Poland,0,40,0.0,0.0,0.08762160119728668,inferential
syncro-fra,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
syncro-fra,Romania,0,16,0.0,0.0,0.19360768053443655,indicative
syncro-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
syncro-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
syncro-fra,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
syncro-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
syncro-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
syncro-fra,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
triton-fra,Singapore,297,1078,0.2755102040816326,0.24967275432489267,0.3029419138838816,inferential
triton-fra,United States,884,4420,0.2,0.18847049144488826,0.2120505207373682,inferential
triton-fra,Lithuania,375,1056,0.35511363636363635,0.3268233596373234,0.38445421168877664,inferential
triton-fra,Germany,511,5455,0.09367552703941338,0.08622665150296109,0.10169627437045543,inferential
triton-fra,Switzerland,46,108,0.42592592592592593,0.3367922043795637,0.5201481452125188,inferential
triton-fra,Canada,31,896,0.03459821428571429,0.024479728345974325,0.04869033753094583,inferential
triton-fra,Netherlands,587,4391,0.13368253245274425,0.12393637135168305,0.1440690777315143,inferential
triton-fra,United Kingdom,173,1802,0.09600443951165372,0.08324926142528766,0.11047840891469796,inferential
triton-fra,France,30,231,0.12987012987012986,0.09250643255045671,0.17934275089989082,inferential
triton-fra,Japan,163,1393,0.11701363962670495,0.10117742668007873,0.13495635696288966,inferential
triton-fra,Hong Kong S.A.R.,19,187,0.10160427807486631,0.06601504103570478,0.1532321764151241,inferential
triton-fra,Bulgaria,10,16,0.625,0.38641040545502714,0.8151876744113636,indicative
triton-fra,Brazil,12,196,0.061224489795918366,0.03536638961149955,0.10395134247969087,inferential
triton-fra,Ireland,77,385,0.2,0.16309570705782728,0.24283183806405062,inferential
triton-fra,Sweden,42,304,0.13815789473684212,0.1038630371513907,0.18148338485818807,inferential
triton-fra,Russia,2,16,0.125,0.03497748774324044,0.36022827265758695,indicative
triton-fra,Czechia,7,56,0.125,0.06189068695717119,0.2362547655819014,inferential
triton-fra,Slovakia,20,36,0.5555555555555556,0.3958106175569729,0.7045873125991979,inferential
triton-fra,United Arab Emirates,3,42,0.07142857142857142,0.02459040987330592,0.1900942680115832,inferential
triton-fra,Albania,5,16,0.3125,0.14164643854782027,0.5559564416525933,indicative
triton-fra,Mexico,2,28,0.07142857142857142,0.019812064115305714,0.22645362568399058,inferential
triton-fra,Norway,5,8,0.625,0.3057423946026273,0.8631557141764027,indicative
triton-fra,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
triton-fra,Poland,16,40,0.4,0.2634832568429192,0.5540410633965382,inferential
triton-fra,Spain,2,8,0.25,0.071479212752109,0.5907245696898311,indicative
triton-fra,Romania,3,16,0.1875,0.06591599071428139,0.43008880961974144,indicative
triton-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
triton-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
triton-fra,Argentina,1,12,0.08333333333333333,0.014865094404917095,0.35387991114111705,indicative
triton-fra,Australia,1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
triton-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
triton-fra,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
