leader_identity,leader_name,sender_name,land_count,n_triggers,land_rate
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,"Moutai Validator 🚀 Performant, Secure and NO Fees",triton-fra,2,16,0.125
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,0slot-de1,3,16,0.1875
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,helius-dual,3,16,0.1875
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,triton-fra,3,16,0.1875
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,blockrazor,2,16,0.125
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,allenhark-quic-fra,1,16,0.0625
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,astralane-quic-fra,1,16,0.0625
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,helius-fra,1,16,0.0625
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,🔥Aurora staking,nozomi-fra,1,16,0.0625
Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,AndrewInUA,0slot-de1,9,16,0.5625
Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,AndrewInUA,triton-fra,5,16,0.3125
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,triton-fra,5,16,0.3125
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,astralane-quic-fra,3,16,0.1875
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,helius-dual,2,16,0.125
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,nextblock-quic-fra,2,16,0.125
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,astralane-fra,1,16,0.0625
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,blockrazor,1,16,0.0625
BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b,BULK,nozomi-fra,1,16,0.0625
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,Yonta Labs - LST 0%Fee MEV -,0slot-de1,9,16,0.5625
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,Yonta Labs - LST 0%Fee MEV -,triton-fra,5,16,0.3125
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,Yonta Labs - LST 0%Fee MEV -,allenhark-quic-fra,1,16,0.0625
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,Yonta Labs - LST 0%Fee MEV -,nextblock-quic-fra,1,16,0.0625
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,0slot-de1,3,16,0.1875
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,nextblock-quic-fra,3,16,0.1875
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,astralane-quic-fra,2,16,0.125
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,bloxroute-quic-fra,2,16,0.125
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,triton-fra,2,16,0.125
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,astralane-fra,1,16,0.0625
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,bloxroute-fra,1,16,0.0625
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,Solana Beach Validator,helius-dual,1,16,0.0625
Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,astralane-quic-fra,5,16,0.3125
Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,nozomi-fra,4,16,0.25
Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,astralane-fra,2,16,0.125
BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh,Xandeum Labs low fee + MEV = 🔥APY %,0slot-de1,9,16,0.5625
BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh,Xandeum Labs low fee + MEV = 🔥APY %,triton-fra,6,16,0.375
BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh,Xandeum Labs low fee + MEV = 🔥APY %,astralane-fra,1,16,0.0625
CeJjdkRwfqYjrb7ZgKgqTurxx88H6kZyRadJwNJBcQwC,,triton-fra,8,16,0.5
CeJjdkRwfqYjrb7ZgKgqTurxx88H6kZyRadJwNJBcQwC,,0slot-de1,6,16,0.375
CeJjdkRwfqYjrb7ZgKgqTurxx88H6kZyRadJwNJBcQwC,,astralane-fra,1,16,0.0625
CeJjdkRwfqYjrb7ZgKgqTurxx88H6kZyRadJwNJBcQwC,,astralane-quic-fra,1,16,0.0625
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,bloXroute US,0slot-de1,9,16,0.5625
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,bloXroute US,triton-fra,4,16,0.25
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,bloXroute US,syncro-fra,1,16,0.0625
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,DeepStake,0slot-de1,6,16,0.375
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,DeepStake,triton-fra,6,16,0.375
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,DeepStake,astralane-quic-fra,2,16,0.125
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,DeepStake,astralane-fra,1,16,0.0625
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,DeepStake,syncro-fra,1,16,0.0625
DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL,Onchain Divers,0slot-de1,7,16,0.4375
DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL,Onchain Divers,triton-fra,7,16,0.4375
EKgSCR3ahdypkxXcBY43ZNxdmyZqPkKNPey3rwKjqbz7,,0slot-de1,9,16,0.5625
EKgSCR3ahdypkxXcBY43ZNxdmyZqPkKNPey3rwKjqbz7,,nozomi-fra,2,16,0.125
EKgSCR3ahdypkxXcBY43ZNxdmyZqPkKNPey3rwKjqbz7,,triton-fra,2,16,0.125
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,JM,triton-fra,7,16,0.4375
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,JM,nextblock-quic-fra,4,16,0.25
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,JM,astralane-fra,3,16,0.1875
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,JM,0slot-de1,1,16,0.0625
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,JM,astralane-quic-fra,1,16,0.0625
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,astralane-fra,9,16,0.5625
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,0slot-de1,2,16,0.125
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,nextblock-quic-fra,2,16,0.125
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,astralane-quic-fra,1,16,0.0625
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,blockrazor,1,16,0.0625
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,triton-fra,1,16,0.0625
EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,,0slot-de1,8,16,0.5
EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,,triton-fra,4,16,0.25
FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,Lantern,0slot-de1,10,16,0.625
FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,Lantern,triton-fra,4,16,0.25
FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,Lantern,astralane-quic-fra,1,16,0.0625
FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,Nodz,0slot-de1,8,16,0.5
FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,Nodz,triton-fra,3,16,0.1875
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,Moise,0slot-de1,6,16,0.375
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,Moise,triton-fra,4,16,0.25
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,Moise,nozomi-fra,1,16,0.0625
HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,Bella2.0,triton-fra,9,16,0.5625
HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,Bella2.0,0slot-de1,5,16,0.3125
HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,Bella2.0,astralane-fra,1,16,0.0625
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,allenhark-quic-fra,6,16,0.375
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,nozomi-fra,2,16,0.125
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,triton-fra,2,16,0.125
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,0slot-de1,1,16,0.0625
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,astralane-fra,1,16,0.0625
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,astralane-quic-fra,1,16,0.0625
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,bloxroute-fra,1,16,0.0625
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,SolGuardian,helius-fra,1,16,0.0625
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,bloxroute-fra,4,16,0.25
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,0slot-de1,2,16,0.125
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,bloxroute-quic-fra,2,16,0.125
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,triton-fra,2,16,0.125
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,helius-dual,1,16,0.0625
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,nextblock-quic-fra,1,16,0.0625
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,Hyper 🫨,nozomi-fra,1,16,0.0625
HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,StakeWolf,triton-fra,9,16,0.5625
HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,StakeWolf,0slot-de1,7,16,0.4375
KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,⚔️ Epics DAO ⚔️  - ALL 0% Fees ⭐️,triton-fra,7,16,0.4375
KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,⚔️ Epics DAO ⚔️  - ALL 0% Fees ⭐️,0slot-de1,6,16,0.375
KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,⚔️ Epics DAO ⚔️  - ALL 0% Fees ⭐️,allenhark-quic-fra,1,16,0.0625
KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,⚔️ Epics DAO ⚔️  - ALL 0% Fees ⭐️,astralane-fra,1,16,0.0625
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,Kolibrio,0slot-de1,6,16,0.375
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,Kolibrio,triton-fra,5,16,0.3125
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,Kolibrio,astralane-quic-fra,1,16,0.0625
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,Kolibrio,blockrazor,1,16,0.0625
KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,Kolibrio,helius-dual,1,16,0.0625
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,Alpha Waves,0slot-de1,11,16,0.6875
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,Alpha Waves,nextblock-quic-fra,2,16,0.125
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,Alpha Waves,astralane-fra,1,16,0.0625
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,Alpha Waves,astralane-quic-fra,1,16,0.0625
LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,Alpha Waves,bloxroute-fra,1,16,0.0625
Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,LakeStake,0slot-de1,11,16,0.6875
Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,LakeStake,triton-fra,5,16,0.3125
LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,LimeChain,triton-fra,10,16,0.625
LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,LimeChain,0slot-de1,3,16,0.1875
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,,nextblock-quic-fra,9,16,0.5625
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,,astralane-quic-fra,3,16,0.1875
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,,triton-fra,2,16,0.125
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,,astralane-fra,1,16,0.0625
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,,helius-fra,1,16,0.0625
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,helius-fra,5,16,0.3125
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,astralane-fra,3,16,0.1875
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,astralane-quic-fra,3,16,0.1875
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,0slot-de1,2,16,0.125
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,helius-dual,1,16,0.0625
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,nozomi-fra,1,16,0.0625
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,StakeCraft,triton-fra,1,16,0.0625
adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,Adrastea Validator,triton-fra,8,16,0.5
adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,Adrastea Validator,0slot-de1,7,16,0.4375
adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,Adrastea Validator,astralane-quic-fra,1,16,0.0625
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,Fountainhead 🌱 Funding Dev WITH max APY,0slot-de1,8,16,0.5
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,Fountainhead 🌱 Funding Dev WITH max APY,triton-fra,6,16,0.375
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,Fountainhead 🌱 Funding Dev WITH max APY,astralane-quic-fra,2,16,0.125
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,Grid Systems,triton-fra,8,16,0.5
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,Grid Systems,0slot-de1,5,16,0.3125
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,Grid Systems,helius-dual,1,16,0.0625
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,Grid Systems,helius-fra,1,16,0.0625
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,Grid Systems,nozomi-fra,1,16,0.0625
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,BrewlabsHQ,0slot-de1,11,16,0.6875
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,BrewlabsHQ,astralane-quic-fra,2,16,0.125
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,BrewlabsHQ,nozomi-fra,2,16,0.125
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,Block Parliament 🦉,triton-fra,4,16,0.25
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,Block Parliament 🦉,0slot-de1,2,16,0.125
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,Block Parliament 🦉,allenhark-quic-fra,1,16,0.0625
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,Block Parliament 🦉,astralane-quic-fra,1,16,0.0625
mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e,Block Parliament 🦉,helius-dual,1,16,0.0625
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,Hanabi Staking 🎆 | Staking Champions | DoubleZero | ❌BAM,astralane-fra,7,16,0.4375
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,Hanabi Staking 🎆 | Staking Champions | DoubleZero | ❌BAM,astralane-quic-fra,3,16,0.1875
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,Hanabi Staking 🎆 | Staking Champions | DoubleZero | ❌BAM,triton-fra,3,16,0.1875
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,Hanabi Staking 🎆 | Staking Champions | DoubleZero | ❌BAM,0slot-de1,2,16,0.125
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,helius-dual,4,16,0.25
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,bloxroute-fra,2,16,0.125
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,nozomi-fra,2,16,0.125
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,triton-fra,2,16,0.125
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,0slot-de1,1,16,0.0625
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,astralane-fra,1,16,0.0625
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,astralane-quic-fra,1,16,0.0625
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,blockrazor,1,16,0.0625
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,Epoch.Day,bloxroute-quic-fra,1,16,0.0625
oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs,Temporal Opal,astralane-fra,7,16,0.4375
oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs,Temporal Opal,astralane-quic-fra,5,16,0.3125
oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs,Temporal Opal,nozomi-fra,4,16,0.25
parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS,ParaFi Technologies,0slot-de1,11,16,0.6875
parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS,ParaFi Technologies,triton-fra,4,16,0.25
parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS,ParaFi Technologies,helius-fra,1,16,0.0625
rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC,Raposa Coffee,0slot-de1,14,16,0.875
rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC,Raposa Coffee,triton-fra,2,16,0.125
rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,nextblock-quic-fra,5,16,0.3125
rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,astralane-fra,4,16,0.25
rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,nozomi-fra,2,16,0.125
rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,triton-fra,2,16,0.125
rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,astralane-quic-fra,1,16,0.0625
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,Staker Space,0slot-de1,10,16,0.625
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,Staker Space,triton-fra,6,16,0.375
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,Hydex,0slot-de1,6,16,0.375
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,Hydex,bloxroute-fra,4,16,0.25
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,Hydex,bloxroute-quic-fra,3,16,0.1875
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,Hydex,astralane-fra,1,16,0.0625
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,Hydex,astralane-quic-fra,1,16,0.0625
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,Hydex,triton-fra,1,16,0.0625
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,astralane-fra,4,15,0.2667
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,allenhark-quic-fra,2,15,0.1333
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,triton-fra,2,15,0.1333
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,0slot-de1,1,15,0.0667
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,astralane-quic-fra,1,15,0.0667
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,bloxroute-fra,1,15,0.0667
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,bloxroute-quic-fra,1,15,0.0667
PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,nozomi-fra,1,15,0.0667
bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo,The Library,0slot-de1,7,14,0.5
bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo,The Library,triton-fra,7,14,0.5
2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,The Chimpions,astralane-fra,6,12,0.5
2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,The Chimpions,astralane-quic-fra,5,12,0.4167
2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,The Chimpions,triton-fra,1,12,0.0833
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,,0slot-de1,6,12,0.5
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,,triton-fra,4,12,0.3333
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,,bloxroute-quic-fra,1,12,0.0833
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,,nextblock-quic-fra,1,12,0.0833
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Soldea Kitchen,0slot-de1,7,12,0.5833
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Soldea Kitchen,triton-fra,4,12,0.3333
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Soldea Kitchen,nextblock-quic-fra,1,12,0.0833
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,NuFi,triton-fra,8,12,0.6667
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,NuFi,0slot-de1,2,12,0.1667
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,NuFi,blockrazor,1,12,0.0833
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,NuFi,bloxroute-fra,1,12,0.0833
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,,0slot-de1,5,12,0.4167
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,,triton-fra,4,12,0.3333
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,,astralane-quic-fra,2,12,0.1667
3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,Nemertes,0slot-de1,6,12,0.5
3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,Nemertes,triton-fra,3,12,0.25
3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,Nemertes,allenhark-quic-fra,1,12,0.0833
3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,Nemertes,astralane-quic-fra,1,12,0.0833
3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,Nemertes,bloxroute-fra,1,12,0.0833
3WDh9HgusCujDmXCVhophLrHvoKHQd1Sd4uFHz1Awo35,Absolute Guard,0slot-de1,7,12,0.5833
