trigger_id,slot,tick,leader_identity,leader_name,sv_continent,sv_country,n_senderror,n_unknownpending
20260611-064816#108982469379,425712771,3,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Europe,Netherlands,4,13
20260611-064816#108982469679,425712772,47,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,Cavey Cool,North America,United States,1,16
20260611-064816#108982469907,425712773,19,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,Cavey Cool,North America,United States,4,13
20260611-064816#108982470182,425712774,38,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,Cavey Cool,North America,United States,1,16
20260611-064816#108982472995,425712785,35,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,3,14
20260611-064816#108982473270,425712786,54,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
20260611-064816#108982474786,425712792,34,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,3,14
20260611-064816#108982475038,425712793,30,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,4,13
20260611-064816#108982475310,425712794,46,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Europe,Germany,1,16
20260611-064816#108982476308,425712798,20,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,North America,United States,4,13
20260611-064816#108982477328,425712802,16,3cZSHGfNdaULpFAvGbWbxpVwzXB4gHdk8NFucPNR5pgA,Ghost,North America,United States,3,14
20260611-064816#108982478909,425712808,61,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,2,15
20260611-064816#108982479668,425712811,52,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,3,14
20260611-064816#108982479912,425712812,40,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,3,14
20260611-064816#108982480645,425712815,5,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,,Europe,Netherlands,3,14
20260611-064816#108982480903,425712816,7,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,3,14
20260611-064816#108982481441,425712818,33,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,4,13
20260611-064816#108982481675,425712819,11,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,1,16
20260611-064816#108982481979,425712820,59,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,,Europe,Lithuania,3,14
20260611-064816#108982482472,425712822,40,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,,Europe,Lithuania,2,15
20260611-064816#108982482989,425712824,45,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,3,14
20260611-064816#108982483483,425712826,27,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,1,16
20260611-064816#108982483776,425712827,64,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,,Europe,Lithuania,3,14
20260611-064816#108982484031,425712828,63,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,3,14
20260611-064816#108982484526,425712830,46,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,3,14
20260611-064816#108982484743,425712831,7,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,1,16
20260611-064816#108982486791,425712839,7,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,4,13
20260611-064816#108982488378,425712845,58,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,3,14
20260611-064816#108982489106,425712848,18,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,,Europe,Lithuania,1,16
20260611-064816#108982489647,425712850,47,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,,Europe,Lithuania,4,13
20260611-064816#108982489869,425712851,13,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,,Europe,Lithuania,2,15
20260611-064816#108982490127,425712852,15,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,4,13
20260611-064816#108982490649,425712854,25,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,1,16
20260611-064816#108982490937,425712855,57,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,,Europe,Netherlands,3,14
20260611-064816#108982491441,425712857,49,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,1,16
20260611-064816#108982491687,425712858,39,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,4,13
20260611-064816#108982496305,425712876,49,GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,ART3MIS.CLOUD ☘️,Europe,Netherlands,3,14
20260611-064816#108982497063,425712879,39,GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,ART3MIS.CLOUD ☘️,Europe,Netherlands,2,15
20260611-064816#108982498346,425712884,42,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,3,14
20260611-064816#108982498616,425712885,56,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,3,14
20260611-064816#108982498854,425712886,38,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,1,16
20260611-064816#108982499348,425712888,20,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,3,14
20260611-064816#108982500123,425712891,27,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,,Asia,Japan,4,13
20260611-064816#108982500626,425712893,18,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,,Europe,Germany,4,13
20260611-064816#108982500887,425712894,23,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,,Europe,Germany,3,14
20260611-064816#108982501651,425712897,19,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Europe,Germany,4,13
20260611-064816#108982504497,425712908,49,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,AP Node,Asia,Japan,3,14
20260611-064816#108982504723,425712909,19,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,AP Node,Asia,Japan,4,13
20260611-064816#108982505518,425712912,46,8a4juhtQScHcXPAcqVF3otxLMqxZMDALcE3FEVGBnKu8,,Europe,Germany,4,13
20260611-064816#108982506018,425712914,34,8a4juhtQScHcXPAcqVF3otxLMqxZMDALcE3FEVGBnKu8,,Europe,Germany,3,14
20260611-064816#108982506766,425712917,14,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,2,15
20260611-064816#108982507827,425712921,51,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,3,14
20260611-064816#108982508323,425712923,35,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,North America,United States,3,14
20260611-064816#108982509591,425712928,23,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,4,13
20260611-064816#108982509872,425712929,48,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,2,15
20260611-064816#108982510114,425712930,34,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,4,13
20260611-064816#108982510347,425712931,11,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Europe,Germany,4,13
20260611-064816#108982510638,425712932,46,4NwpynvugnHvyLzr5h9Y7mw44saGJXDNoBjm6wgMiYDr,,Europe,Netherlands,3,14
20260611-064816#108982510896,425712933,48,4NwpynvugnHvyLzr5h9Y7mw44saGJXDNoBjm6wgMiYDr,,Europe,Netherlands,2,15
20260611-064816#108982511105,425712934,1,4NwpynvugnHvyLzr5h9Y7mw44saGJXDNoBjm6wgMiYDr,,Europe,Netherlands,4,13
20260611-064816#108982511647,425712936,31,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,Allnodes ⚡️ 0% fee,Europe,Germany,4,13
20260611-064816#108982512150,425712938,22,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,Allnodes ⚡️ 0% fee,Europe,Germany,4,13
20260611-064816#108982512427,425712939,43,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,Allnodes ⚡️ 0% fee,Europe,Germany,3,14
20260611-064816#108982513965,425712945,45,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,North America,United States,3,14
20260611-064816#108982514465,425712947,33,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,PoH PoS,North America,United States,1,16
20260611-064816#108982514726,425712948,38,HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,Moise,Asia,Hong Kong S.A.R.,3,14
20260611-064816#108982515257,425712950,57,HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,Moise,Asia,Hong Kong S.A.R.,1,16
20260611-064816#108982515462,425712951,6,HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,Moise,Asia,Hong Kong S.A.R.,2,15
20260611-064816#108982517010,425712957,18,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,4,13
20260611-064816#108982518068,425712961,52,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,,Europe,Switzerland,3,14
20260611-064816#108982518572,425712963,44,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,,Europe,Switzerland,4,13
20260611-064816#108982518821,425712964,37,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,3,14
20260611-064816#108982519043,425712965,3,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,2,15
20260611-064816#108982519575,425712967,23,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,,Asia,Japan,4,13
20260611-064816#108982520585,425712971,9,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,4,13
20260611-064816#108982521623,425712975,23,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,Blockdaemon 🧱👿 Validator,Europe,Netherlands,4,13
20260611-064816#108982524206,425712985,46,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,Anagram Staking,Europe,France,1,16
20260611-064816#108982524450,425712986,34,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,Anagram Staking,Europe,France,3,14
20260611-064816#108982526766,425712995,46,3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5,Starke Finance,North America,United States,1,16
20260611-064816#108982527025,425712996,49,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,4,13
20260611-064816#108982527274,425712997,42,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,3,14
20260611-064816#108982527523,425712998,35,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,4,13
20260611-064816#108982527805,425712999,61,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,Europe,United Kingdom,1,16
20260611-064816#108982528565,425713002,53,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,,Asia,Singapore,2,15
20260611-064816#108982529083,425713004,59,Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,Europe,United Kingdom,1,16
20260611-064816#108982529287,425713005,7,Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,Europe,United Kingdom,4,13
20260611-064816#108982529551,425713006,15,Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,Europe,United Kingdom,3,14
20260611-064816#108982529844,425713007,52,Bi9kKNxfW2XqgCmLcuhHt6A3x55GuAGmrVZxRHLyVoQ4,,Europe,United Kingdom,2,15
20260611-064816#108982530098,425713008,50,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,4,13
20260611-064816#108982530306,425713009,2,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,3,14
20260611-064816#108982530613,425713010,53,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,2,15
20260611-064816#108982530824,425713011,8,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,North America,United States,4,13
20260611-064816#108982531130,425713012,58,7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,AutoStake ⚡️ 0% fee,Europe,Poland,1,16
20260611-064816#108982531383,425713013,55,7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,AutoStake ⚡️ 0% fee,Europe,Poland,2,15
20260611-064816#108982531637,425713014,53,7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,AutoStake ⚡️ 0% fee,Europe,Poland,3,14
20260611-064816#108982531903,425713015,63,7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,AutoStake ⚡️ 0% fee,Europe,Poland,2,15
20260611-064816#108982532102,425713016,6,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,4,13
20260611-064816#108982532649,425713018,41,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,1,16
20260611-064816#108982532921,425713019,57,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260611-064816#108982533649,425713022,17,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,North America,United States,4,13
20260611-064816#108982534178,425713024,34,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,1,16
20260611-064816#108982534404,425713025,4,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Europe,United Kingdom,4,13
20260611-064816#108982535178,425713028,10,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,,Europe,Netherlands,2,15
20260611-064816#108982535686,425713030,6,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,,Europe,Netherlands,3,14
20260611-064816#108982536997,425713035,37,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,,Europe,Netherlands,1,16
20260611-064816#108982537494,425713037,22,CVGwNaC1FaG95hRBHUuieDLyQU2hJuGhPduu2cMyHnw6,,Asia,Japan,3,14
20260611-064816#108982538026,425713039,42,CVGwNaC1FaG95hRBHUuieDLyQU2hJuGhPduu2cMyHnw6,,Asia,Japan,1,16
20260611-064816#108982541354,425713052,42,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260611-064816#108982541629,425713053,61,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,1,16
20260611-064816#108982541833,425713054,9,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,4,13
20260611-064816#108982542105,425713055,25,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260611-064816#108982542649,425713057,57,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,stakefish 🐟,North America,United States,2,15
20260611-064816#108982543124,425713059,20,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,stakefish 🐟,North America,United States,4,13
20260611-064816#108982543628,425713061,12,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,3,14
20260611-064816#108982543910,425713062,38,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,3,14
20260611-064816#108982544136,425713063,8,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,,Europe,Germany,2,15
20260611-064816#108982544703,425713065,63,ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,Udder Chaos 🐄,Europe,Germany,3,14
20260611-064816#108982545172,425713067,20,ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,Udder Chaos 🐄,Europe,Germany,4,13
20260611-064816#108982545464,425713068,56,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,1,16
20260611-064816#108982545932,425713070,12,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,4,13
20260611-064816#108982546212,425713071,36,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,3,14
20260611-064816#108982549808,425713085,48,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260611-064816#108982550846,425713089,62,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,,Europe,Netherlands,2,15
20260611-064816#108982551060,425713090,20,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,,Europe,Netherlands,4,13
20260611-064816#108982551821,425713093,13,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,3,14
20260611-064816#108982552080,425713094,16,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,Bitwise Onchain Solutions,Europe,Germany,1,16
20260611-064816#108982552628,425713096,52,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,4,13
20260611-064816#108982553357,425713099,13,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,3,14
20260611-064816#108982557741,425713116,45,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,1,16
20260611-064816#108982559282,425713122,50,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,Flash,Europe,Lithuania,1,16
20260611-064816#108982560286,425713126,30,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,2,15
20260611-064816#108982563078,425713137,6,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,4,13
20260611-064816#108982563374,425713138,46,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,,Europe,Germany,3,14
20260611-064816#108982564876,425713144,12,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Europe,Netherlands,1,16
20260611-064816#108982566145,425713149,1,FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,Lantern,Asia,Singapore,3,14
20260611-064816#108982571312,425713169,48,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Europe,Netherlands,2,15
20260611-064816#108982573096,425713176,40,G1bLKfyNm7zsmmYEL9dyxBvMtxpFcwy2s84bHDj2ZFUY,P2P.org Turbo,South America,Brazil,1,16
20260611-064816#108982573342,425713177,30,G1bLKfyNm7zsmmYEL9dyxBvMtxpFcwy2s84bHDj2ZFUY,P2P.org Turbo,South America,Brazil,4,13
20260611-064816#108982574359,425713181,23,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,Europe,Germany,4,13
20260611-064816#108982574604,425713182,12,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,,Europe,Germany,3,14
20260611-064816#108982575129,425713184,25,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,,Europe,Netherlands,3,14
20260611-064816#108982575388,425713185,28,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,,Europe,Netherlands,4,13
20260611-064816#108982575658,425713186,42,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,,Europe,Netherlands,2,15
20260611-064816#108982576404,425713189,20,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,1,16
20260611-064816#108982576960,425713191,64,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Europe,Germany,4,13
20260611-064816#108982577211,425713192,59,7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,Alpha Pro | High APY🚀 100% Reliable ⭐ VIP Services,Europe,Germany,3,14
20260611-064816#108982577430,425713193,22,7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,Alpha Pro | High APY🚀 100% Reliable ⭐ VIP Services,Europe,Germany,4,13
20260611-064816#108982577725,425713194,61,7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,Alpha Pro | High APY🚀 100% Reliable ⭐ VIP Services,Europe,Germany,2,15
20260611-064816#108982578236,425713196,60,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,3,14
20260611-064816#108982578494,425713197,62,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,2,15
20260611-064816#108982579508,425713201,52,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,2,15
20260611-064816#108982579743,425713202,31,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,,Europe,Germany,4,13
20260611-064816#108982580269,425713204,45,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,Twinstake,North America,,4,13
20260611-064816#108982581003,425713207,11,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,Twinstake,North America,,3,14
20260611-064816#108982581283,425713208,35,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,1,16
20260611-064816#108982581533,425713209,29,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,4,13
20260611-064816#108982582028,425713211,12,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,4,13
20260611-064816#108982582281,425713212,9,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,1,16
20260611-064816#108982582589,425713213,61,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,3,14
20260611-064816#108982583067,425713215,27,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,,Europe,Germany,1,16
20260611-064816#108982584850,425713222,18,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Europe,Germany,3,14
20260611-064816#108982585606,425713225,6,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,North America,United States,3,14
20260611-064816#108982586422,425713228,54,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,2,15
20260611-064816#108982587184,425713231,48,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,4,13
20260611-064816#108982587425,425713232,33,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,,Europe,Lithuania,1,16
20260611-064816#108982588476,425713236,60,Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU,Ha1iad3,Asia,Japan,1,16
20260611-064816#108982589189,425713239,5,Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU,Ha1iad3,Asia,Japan,1,16
20260611-064816#108982589754,425713241,58,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,3,14
20260611-064816#108982589953,425713242,1,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,4,13
20260611-064816#108982590263,425713243,55,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,,Europe,Netherlands,3,14
20260611-064816#108982590761,425713245,41,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,3,14
20260611-064816#108982591024,425713246,48,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,,Europe,Netherlands,4,13
20260611-064816#108982591516,425713248,28,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,1,16
20260611-064816#108982591746,425713249,2,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,3,14
20260611-064816#108982592054,425713250,54,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,1,16
20260611-064816#108982592266,425713251,10,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,,North America,United States,4,13
20260611-064816#108982593840,425713257,48,FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,Quatro,Europe,Lithuania,2,15
20260611-064816#108982594860,425713261,44,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,North America,Canada,2,15
